"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","669.358937100935","706.053459518417","722.360579914033","775.384221383949","816.364074926458","901.311612849744","971.586302484631","1008.88243717173","1039.77536349252","1106.88540299759","1132.74831466511","1180.71625920527","1263.80172883916","1327.69490217382","1410.6038389375","1498.42397422961","1657.17254881046","1787.60282145027","1919.53548197631","2001.3151929541","2071.69642523485","2241.12340590757","1997.53395800124","1997.91137259235","2071.44901246505","2111.49410732367","2075.60622838554","2074.86024139593","2172.18505374661","2271.64942402167","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7305.14340431125","6902.48582269753","6356.73416240888","5578.52070725226","4412.74505408456","3987.00567070544","3686.5706576251","3670.94033745321","3674.41296451354","3755.24435626541","4106.83539140998","4631.60672991523","4999.09094024694","5621.90307732439","6521.61085897415","6977.25891196442","7775.60692973403","8642.21388035429","9062.24736172871","7818.30385448924","8245.37524130465","8909.65960754126","9343.33073966083","10691.7646844701","10743.5863638157","10164.3273340852","11148.196546631","11871.1236240918","12629.1416610826","13341.2105189612","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3402.80549439539","3580.44290199863","3693.52897492686","3873.6888676289","4040.70484208386","4247.23123915595","4503.90266570109","4773.71826527471","4763.5353205298","4932.67052074403","5310.96124370318","5569.3195971653","5869.98232572856","6279.12368164419","6913.19639355857","7620.84397942421","8575.97435504984","9550.77462934457","10421.6449256538","10725.5828365799","11623.1924864456","12602.1189802898","13340.6371001033","14007.4698349654","14453.3390260362","14464.8316956104","14895.4845217537","15684.9103937261","16728.1746442093","17524.5904421071","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6390.02882820559","6791.72270016957","7443.26751815367","7764.8074080661","8445.86189601318","8437.16854624578","9006.36950564697","9875.50084209031","10371.6856640246","10264.5058873011","10255.0947062567","10059.7816741822","9427.16986573931","9686.47470075826","10451.9249198401","11580.3717305431","12406.373340301","13547.1475333255","14764.1876515174","15464.2622035632","16817.0690377023","18002.8510750537","18192.335087819","19130.0444649996","20093.653610821","20217.5841382137","20669.8123562361","21324.8460027319","22100.3106362735","22454.6579433455","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23888.6000088133","24342.2589048189","25418.9907763319","26387.2937338171","27694.853416234","28690.8757013347","29967.7127181749","31459.139002483","32853.6769849268","34513.5615037271","36334.9087770589","37133.2428088526","38023.1611144021","39496.4858751381","41712.8010675545","44114.7477776705","46298.7314440927","47975.9676758856","48382.5584490552","47099.9804711343","48467.5157769259","49886.8181094923","51610.6052783379","53117.6678308301","55047.7255604544","56822.5188202456","57927.5168515062","59957.7258513035","62840.0202387957","65118.358332816","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2493.49011665541","2511.01742721158","2227.75390191396","2178.02201455566","2067.86010754572","2054.75431784343","2087.63372992573","2192.33872713144","2275.42647147865","2381.72350064221","2493.6022989358","2621.01247994261","2734.59122817594","2869.68092382204","3130.1326625848","3412.0296775121","3731.41301485364","4135.33508405756","4523.22320817116","4842.24546347916","5124.12272217139","5489.07896412638","5712.82430269297","5942.39675867104","6158.50245912758","6343.1497417051","6452.92793779539","6518.8046866066","6914.88951338997","7288.76562624693","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3741.73102798084","3901.60138669533","4238.15224772276","4519.52444990103","4557.59371289449","5015.42435264617","5175.82174374227","5453.74853938564","5745.67771009152","5989.03241011717","6221.78003828702","6460.21648420812","6964.27992097917","7622.94830818297","8139.55947959596","8593.84473849266","9535.59851535699","10126.9725018773","10499.6299627123","10367.7389040054","10139.8185388331","10302.4203522057","10457.1584317001","10909.465044395","11310.1310088719","11641.8401638892","12456.9541218053","12245.0148431486","12760.5851522302","12982.896388735","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9600.95896186266","10640.1128922947","11283.0935373206","11329.159120825","11058.4165040554","11492.1318542421","11442.2407725767","12136.0028795047","12070.4122465512","11294.7559458527","11748.9909335699","12185.5426138781","11078.0766036265","10224.9065131172","12207.7178977977","13657.8145080004","15219.7133499667","16748.7137430831","17723.147268025","17042.6832792757","16740.3694189611","17527.4477948588","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917.674243978159","984.294288889691","1071.44678241341","1162.14754582931","1268.18366251241","1394.46147773833","1528.98079522321","1658.92531322641","1751.98500578805","1840.44083881948","1987.30271019149","2134.43836112235","2282.85829940973","2462.50139552396","2694.45805963486","2960.64105356414","3232.8131604653","3522.93820578418","3758.55540095733","3952.73415009898","4213.29591308399","4523.24371892011","5042.44968580297","5358.89473244564","5745.15858506426","6102.6372641382","6573.09633796091","7155.74582921877","7765.40025229988","8374.44432824534","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1654.98646226299","1716.15787174714","1749.07521787131","1752.30454179986","1899.6610943121","1912.17713624359","1951.17523200358","2044.25777608219","2119.04660938648","2117.83391618844","2247.43859006579","2166.86108438201","2037.99833960556","2110.13908227644","2196.24810191769","2326.01072731497","2537.56715472156","2676.83269845949","2837.23736849473","2882.4712241685","2888.73833565155","2905.90472228551","2930.91461794882","2956.51626339048","2997.1620693403","2953.10219735203","3009.12553325865","3121.11437575278","3203.7415796427","3273.91494425231","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5548.90608514294","5751.70670499282","5921.40818142835","6085.07984131737","6317.52999447929","6574.94288033124","6863.40020229361","7156.01825728653","7294.34376688306","7552.02975783112","8003.69629459761","8279.00770947446","8569.64243096382","8937.70246687076","9542.07360920353","10155.2632782683","10981.6550361216","11744.7509328682","12285.259498028","12255.5519240545","12897.702343202","13583.2983601266","14125.5634185879","14645.8618007675","15024.3557526045","15172.1745239242","15583.5653192984","16248.707182372","17017.8664718903","17673.1123651663","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2397.69099767122","2404.13105131318","2431.86210103272","2566.28691836919","2530.60674652376","2734.05241540475","2964.61602564145","3019.21332555332","3106.29081408107","3205.72404970326","3487.16991385203","3790.58665174776","3994.69481636954","4226.80418475647","4513.22705396277","4816.58171185248","5027.89682929611","5454.11573526162","5579.01641063045","5313.75775008835","5360.97058824762","5655.13739629249","5480.60590819868","5505.99353424511","5570.62055447959","5831.52564007607","6336.6456416412","6495.38772370331","6478.70777127486","6787.13142581817","",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3561.04951453383","4617.64752675216","4654.64545971906","5021.20075893787","5287.48519776146","5777.20567375119","6170.2983794437","6743.31503807426","7249.51275945918","7506.87544773295","7782.94710512971","8222.22593908843","8477.46976894404","8805.37975363829","9043.18328337258","9575.75487999975","10062.1082638998","10530.4816647713","11152.3810337061","11838.8809953665","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2068.63587140348","2163.77038484235","2274.18622559415","2300.49134650161","2391.18252937752","2473.2240578245","2540.53220576004","2633.32746509282","2741.47235958868","2805.74756239267","2960.43135397537","3051.17844258494","3129.65796144668","3212.93998379197","3333.06124118229","3526.67550997294","3643.45485616096","3758.16451423492","3860.43294872381","3928.22984592729","4162.08845120088","3607.09026282858","3491.20432460543","3688.51984855665","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6420.88386237086","6410.44545222894","6258.18951375268","6328.21145018514","6517.19397751163","6715.7987691898","6996.85868729189","7175.76290210071","7176.81268402497","7344.81324332712","7714.90838365184","7989.75996513666","8310.75938402568","8608.73617068579","9131.26858093599","9790.63724297182","10518.4186294783","11233.9297241471","11661.2783595293","11409.5720654801","11721.5550562889","12172.3147379847","12057.2687088531","12450.4975033556","12520.7137484229","12552.340126643","12592.4868712328","12703.4212420788","12928.7942146079","12999.1202555973","",
"Zambia","ZMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1475.71784273476","1486.27095781496","1457.64880739414","1555.84748366255","1417.09594861031","1451.60519228676","1529.23411761309","1571.54362652316","1539.96087444164","1590.65250140642","1644.91943711299","1724.63570041516","1784.21566033287","1894.34949607808","2029.17492652228","2185.94362735334","2366.76017251633","2563.94400673848","2741.24554839979","2933.13121626692","3178.87279696422","3323.9390453205","3422.62632578535","3578.8531897927","3539.43499618542","3430.40357632042","3404.66312290169","3485.00210305873","3604.62894330623","3623.69939478386","",
"Zimbabwe","ZWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1773.73929408483","1890.12426115359","1723.48985705167","1751.97383436715","1925.30981121943","1943.08353971913","2158.97324431487","2233.39517472653","2305.13536668726","2304.45305949989","2272.60032220526","2347.4978898316","2167.01975837378","1827.86608105387","1762.52050223797","1705.56969684392","1685.36308278716","1653.74724482398","1374.17000309615","1532.82109623938","1830.82805386647","2101.82519230258","2375.93026666661","2560.77748663649","2612.46153012769","2679.51013633828","2806.45863058694","3028.24597590564","3203.8885542944","2953.48411281195","",
